time,into,inth,intl,intc,intvwap,intv,v,intoi,oi
13-10-2023 13:52:00,19754.20,19758.65,19752.55,19755.80,0.00,0,0,0,0
13-10-2023 13:53:00,19758.80,19760.55,19755.05,19755.90,0.00,0,0,0,0
13-10-2023 13:54:00,19758.20,19758.20,19750.25,19750.25,0.00,0,0,0,0
13-10-2023 13:55:00,19752.90,19753.15,19748.55,19750.40,0.00,0,0,0,0
13-10-2023 13:56:00,19752.65,19752.70,19748.60,19751.70,0.00,0,0,0,0
13-10-2023 13:57:00,19753.50,19753.80,19749.75,19749.75,0.00,0,0,0,0
13-10-2023 13:58:00,19751.95,19754.90,19749.90,19752.50,0.00,0,0,0,0
13-10-2023 13:59:00,19755.20,19755.20,19748.60,19749.95,0.00,0,0,0,0
13-10-2023 14:00:00,19752.45,19758.80,19751.50,19756.45,0.00,0,0,0,0
13-10-2023 14:01:00,19759.10,19759.10,19753.35,19754.25,0.00,0,0,0,0
13-10-2023 14:02:00,19756.90,19757.75,19754.00,19754.00,0.00,0,0,0,0
13-10-2023 14:03:00,19756.10,19761.50,19754.35,19757.95,0.00,0,0,0,0
13-10-2023 14:04:00,19761.55,19763.60,19758.80,19759.80,0.00,0,0,0,0
13-10-2023 14:05:00,19762.45,19769.10,19762.40,19765.40,0.00,0,0,0,0
13-10-2023 14:06:00,19767.80,19767.80,19761.85,19764.55,0.00,0,0,0,0
13-10-2023 14:07:00,19767.50,19767.75,19760.05,19760.05,0.00,0,0,0,0
13-10-2023 14:08:00,19763.40,19768.60,19763.20,19764.95,0.00,0,0,0,0
13-10-2023 14:09:00,19768.10,19780.10,19766.40,19776.65,0.00,0,0,0,0
13-10-2023 14:10:00,19780.00,19783.75,19770.15,19770.15,0.00,0,0,0,0
13-10-2023 14:11:00,19773.50,19776.20,19769.45,19769.45,0.00,0,0,0,0
13-10-2023 14:12:00,19773.05,19778.05,19769.20,19774.95,0.00,0,0,0,0
13-10-2023 14:13:00,19777.55,19777.55,19767.50,19769.60,0.00,0,0,0,0
13-10-2023 14:14:00,19772.95,19778.75,19770.50,19776.60,0.00,0,0,0,0
13-10-2023 14:15:00,19779.70,19787.50,19779.15,19784.25,0.00,0,0,0,0
13-10-2023 14:16:00,19786.25,19787.55,19781.55,19782.00,0.00,0,0,0,0
13-10-2023 14:17:00,19785.55,19785.55,19779.25,19780.95,0.00,0,0,0,0
13-10-2023 14:18:00,19784.95,19793.60,19783.20,19791.50,0.00,0,0,0,0
13-10-2023 14:19:00,19795.10,19795.10,19789.80,19791.15,0.00,0,0,0,0
