time,into,inth,intl,intc,intvwap,intv,v,intoi,oi
10-10-2023 09:52:00,19605.35,19608.00,19602.30,19603.65,0.00,0,0,0,0
10-10-2023 09:53:00,19603.40,19603.40,19597.50,19599.80,0.00,0,0,0,0
10-10-2023 09:54:00,19599.50,19599.65,19595.20,19595.70,0.00,0,0,0,0
10-10-2023 09:55:00,19596.85,19599.70,19595.15,19598.55,0.00,0,0,0,0
10-10-2023 09:56:00,19598.70,19601.80,19598.20,19601.15,0.00,0,0,0,0
10-10-2023 09:57:00,19601.25,19603.80,19598.00,19598.00,0.00,0,0,0,0
10-10-2023 09:58:00,19597.50,19599.45,19596.70,19597.50,0.00,0,0,0,0
10-10-2023 09:59:00,19598.35,19598.50,19595.45,19596.65,0.00,0,0,0,0
10-10-2023 10:00:00,19597.50,19600.95,19597.10,19600.75,0.00,0,0,0,0
10-10-2023 10:01:00,19600.00,19606.15,19599.10,19603.75,0.00,0,0,0,0
10-10-2023 10:02:00,19603.50,19603.85,19599.95,19601.95,0.00,0,0,0,0
10-10-2023 10:03:00,19602.00,19604.60,19600.95,19602.60,0.00,0,0,0,0
10-10-2023 10:04:00,19602.10,19603.75,19600.90,19603.35,0.00,0,0,0,0
10-10-2023 10:05:00,19603.15,19608.10,19602.45,19607.60,0.00,0,0,0,0
10-10-2023 10:06:00,19607.10,19614.05,19607.10,19609.85,0.00,0,0,0,0
10-10-2023 10:07:00,19610.25,19612.65,19610.00,19610.00,0.00,0,0,0,0
10-10-2023 10:08:00,19611.70,19611.95,19608.25,19611.95,0.00,0,0,0,0
10-10-2023 10:09:00,19611.40,19612.65,19610.20,19611.35,0.00,0,0,0,0
10-10-2023 10:10:00,19611.20,19612.65,19610.50,19611.05,0.00,0,0,0,0
10-10-2023 10:11:00,19611.00,19614.70,19610.05,19612.55,0.00,0,0,0,0
10-10-2023 10:12:00,19613.50,19615.20,19611.50,19614.55,0.00,0,0,0,0
10-10-2023 10:13:00,19615.25,19616.45,19613.30,19614.95,0.00,0,0,0,0
10-10-2023 10:14:00,19615.00,19619.10,19614.30,19617.70,0.00,0,0,0,0
10-10-2023 10:15:00,19618.15,19626.45,19618.15,19623.75,0.00,0,0,0,0
10-10-2023 10:16:00,19623.95,19624.15,19620.95,19621.60,0.00,0,0,0,0
10-10-2023 10:17:00,19621.90,19623.25,19619.85,19619.85,0.00,0,0,0,0
10-10-2023 10:18:00,19619.35,19619.90,19615.45,19615.80,0.00,0,0,0,0
10-10-2023 10:19:00,19616.05,19617.25,19614.40,19614.50,0.00,0,0,0,0
10-10-2023 10:20:00,19614.75,19616.40,19613.25,19615.15,0.00,0,0,0,0
10-10-2023 10:21:00,19615.05,19618.80,19614.50,19617.60,0.00,0,0,0,0
10-10-2023 10:22:00,19618.20,19618.80,19614.80,19615.50,0.00,0,0,0,0
10-10-2023 10:23:00,19615.30,19617.20,19614.45,19615.75,0.00,0,0,0,0
10-10-2023 10:24:00,19615.50,19616.40,19613.70,19614.50,0.00,0,0,0,0
10-10-2023 10:25:00,19614.80,19616.70,19613.40,19615.50,0.00,0,0,0,0
10-10-2023 10:26:00,19615.35,19615.40,19613.25,19614.20,0.00,0,0,0,0
10-10-2023 10:27:00,19614.55,19614.55,19612.50,19612.60,0.00,0,0,0,0
10-10-2023 10:28:00,19612.80,19613.90,19612.05,19613.10,0.00,0,0,0,0
10-10-2023 10:29:00,19613.60,19615.60,19611.60,19612.05,0.00,0,0,0,0
10-10-2023 10:30:00,19612.30,19612.60,19608.25,19612.05,0.00,0,0,0,0
10-10-2023 10:31:00,19612.60,19616.15,19610.75,19615.40,0.00,0,0,0,0
10-10-2023 10:32:00,19616.20,19617.15,19614.80,19616.25,0.00,0,0,0,0
